material_number,material_desc_raw,product_family,product_group,product_family_sort,product_group_sort,length_m,rule_notes
000000000885382030,12F MPO(2F-2F) G657A1 3D YL OFNP 13M<ZY>,Unclassified,MPO_Group,999.0,10.0,,
000000000885382032,12F MPO(2F-2F) G657A1 3D YL OFNP 14M<ZY>,Unclassified,MPO_Group,999.0,10.0,,
000000000885382034,12F MPO(2F-2F) G657A1 3D YL OFNP 15M<ZY>,Unclassified,MPO_Group,999.0,10.0,,
000000000885382045,MPO QSFP TO 4XLCD SM OFNP JMP 5M,Unclassified,MPO_Group,999.0,10.0,,
000000000885382046,MPO QSFP SM OFNP JUMPER 5M,Jumpers,MPO_Group,22.0,10.0,,
000000000885382047,12F MPO(2F-2F) G657A1 3D YL OFNP 132M,Unclassified,MPO_Group,999.0,10.0,,
000000000885382052,MPO(F)/APC-MPO(F)/APC SM 3MM YL B 2.5M,Unclassified,MPO_Group,999.0,10.0,,
000000000885382062,QSFP MPO(F) OM4 3MM AQUA JMP 2.5M,Unclassified,MPO_Group,999.0,10.0,,
000000000885382072,MPO(F)-MPO(F) OM4 3MM AQUA B JMP 2.5M,Unclassified,MPO_Group,999.0,10.0,,
000000000885382090,13.5M-Long Shuffle Cable  Pinout 3,Shuffle_Cables,Other,20.0,999.0,,
000000000885382091,18.5M-Long Shuffle Cable  Pinout 3,Shuffle_Cables,Other,20.0,999.0,,
000000000885382092,23.5M-Long Shuffle Cable  Pinout 3,Shuffle_Cables,Other,20.0,999.0,,
000000000885382093,28.5M-Long Shuffle Cable  Pinout 3,Shuffle_Cables,Other,20.0,999.0,,
000000000885382094,33.5M-Long Shuffle Cable  Pinout 3,Shuffle_Cables,Other,20.0,999.0,,
000000000885382095,38.5M-Long Shuffle Cable  Pinout 3,Shuffle_Cables,Other,20.0,999.0,,
000000000885382096,43.5M-Long Shuffle Cable  Pinout 3,Shuffle_Cables,Other,20.0,999.0,,
000000000885382097,48.5M-Long Shuffle Cable  Pinout 3,Shuffle_Cables,Other,20.0,999.0,,
000000000885382098,53.5M-Long Shuffle Cable  Pinout 3,Shuffle_Cables,Other,20.0,999.0,,
000000000885382099,58.5M-Long Shuffle Cable  Pinout 3,Shuffle_Cables,Other,20.0,999.0,,
000000000885382100,63.5M-Long Shuffle Cable  Pinout 3,Shuffle_Cables,Other,20.0,999.0,,
000000000885382101,68.5M-Long Shuffle Cable  Pinout 3,Shuffle_Cables,Other,20.0,999.0,,
000000000885382102,73.5M-Long Shuffle Cable  Pinout 3,Shuffle_Cables,Other,20.0,999.0,,
000000000885382103,78.5M-Long Shuffle Cable  Pinout 3,Shuffle_Cables,Other,20.0,999.0,,
000000000885382104,83.5M-Long Shuffle Cable  Pinout 3,Shuffle_Cables,Other,20.0,999.0,,
000000000885382105,88.5M-Long Shuffle Cable  Pinout 3,Shuffle_Cables,Other,20.0,999.0,,
000000000885382106,93.5M-Long Shuffle Cable  Pinout 3,Shuffle_Cables,Other,20.0,999.0,,
000000000885382107,98.5M-Long Shuffle Cable  Pinout 3,Shuffle_Cables,Other,20.0,999.0,,
000000000885382108,103.5M-Long Shuffle Cable  Pinout 3,Shuffle_Cables,Other,20.0,999.0,,
000000000885382109,108.5M-Long Shuffle Cable  Pinout 3,Shuffle_Cables,Other,20.0,999.0,,
000000000885382110,110M-Long Shuffle Cable  Pinout 3,Shuffle_Cables,Other,20.0,999.0,,
000000000885382132,132M-Long Shuffle Cable  Pinout 3,Shuffle_Cables,Other,20.0,999.0,,
000000001060050001,"BODY, MTP LOW PROFILE LOOPBACK",Loopback_Group,MTP_Group,40.0,11.0,,
000000001060051000,"MTP LOOPBACK, 12CH, SM",Loopback_Group,MTP_Group,40.0,11.0,,
000000001060051100,MTP LOOPBACK  12 CH  MM 50/125  QSFP,Loopback_Group,MTP_Group,40.0,11.0,,
000000001060051102,"MTP(F) LOOPBACK, 12CH, MM50/125, QSFP",Loopback_Group,MTP_Group,40.0,11.0,,
000000001060051105,"MTP/APC LOOPBACK, 12F, SM CIENA",Loopback_Group,MTP_Group,40.0,11.0,,
000000001060051126,MTP LOOPBACK 12CH 50/25 QSFP,Loopback_Group,MTP_Group,40.0,11.0,,
000000001060051130,DEMATE ACCESSORY TOOL MTP,Unclassified,MTP_Group,999.0,11.0,,
000000001060051500,"MTP LOOPBACK, 8CH, SM",Loopback_Group,MTP_Group,40.0,11.0,,
000000001060051514,"MTP LOOPBACK, 8CH, SM, QSFP",Loopback_Group,MTP_Group,40.0,11.0,,
000000001060051602,"MTP LOOPBACK, 24CH, MM 50/125",Loopback_Group,MTP_Group,40.0,11.0,,
000000001060200003,LC CONN SPX 0.9 BG MM126,Unclassified,LC_Variants,999.0,32.0,,
000000001060204014,LC HEAD SPX 0.9 BL SM125 CC0.5 #B71,Unclassified,LC_Variants,999.0,32.0,,
000000001060212114,LC CONNECTOR REAR BODY -TIGHT CABLE-SM,Unclassified,LC_Variants,999.0,32.0,,
000000001060212200,LC DUPLEX CONNECTOR(TIGHT CABLE)SM-BL,Unclassified,LC_Variants,999.0,30.0,,
000000001060212300,LC  DUPLEX CONNECTOR (TIGHT CABLE)MM-BE,Unclassified,LC_Variants,999.0,32.0,,
000000001060212400,LC SIMPLEX CONNECTOR APC TIGHT CABLE,Unclassified,LC_Variants,999.0,32.0,,
000000001060212500,LC CONNECTOR SMPLX PC TIGHT CABLE,Unclassified,LC_Variants,999.0,32.0,,
000000001060213300,LC DPX MM CONN.90 DEG.BOOT (TJC),Unclassified,LC_Variants,999.0,30.0,,
000000001060220600,ST CN MM127 4.0um 0.9mm bfiber Blk Bt,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001060230110,"COMPRESSION SPRING, EBO LATCHED",Unclassified,EBO_Group,999.0,20.0,,
000000001060230115,"Ferrule adhesive, 3cc, EBO CONNECTOR",Unclassified,EBO_Group,999.0,20.0,,
000000001060230116,"FERRULE, SM, 16F, EBO CONNECTOR<ZY>",Unclassified,EBO_Group,999.0,20.0,,
000000001060230117,"COLLET,EBO 16F CASS CONN,LOOSE FIBER",Unclassified,EBO_Group,999.0,20.0,,
000000001060230119,"FERRULE, MM, 16F, EBO CONNECTOR<ZY>",Unclassified,EBO_Group,999.0,20.0,,
000000001060230120,"16F MM OM4 EBO FERR+COLLET+RIBB,4.0m",Unclassified,EBO_Group,999.0,20.0,,
000000001060230200,"HOUSING, RECEPT, EBO-CASS 9FERR UNIV",Accessories,EBO_Group,85.0,20.0,,
000000001060230201,"HOUSING COVER, RECEPT, EBO-C 9FERR UNIV",Accessories,EBO_Group,85.0,20.0,,
000000001060230202,"SPRING PUSHER, RECEPT, EBO-C 9FERR UNIV",Unclassified,EBO_Group,999.0,20.0,,
000000001060230203,"FERRULE HOLDER, RECEPT, EBO-C 9x16F",Unclassified,EBO_Group,999.0,20.0,,
000000001060230204,"FERRULE HOLDER CVR, RECEPT, EBO-C 9x16F",Unclassified,EBO_Group,999.0,20.0,,
000000001060230205,"SLEEVE, CONN, EBO-C 9FERR UNIV",Unclassified,EBO_Group,999.0,20.0,,
000000001060230206,"HOUSING, CONN, EBO-C 9x16F",Accessories,EBO_Group,85.0,20.0,,
000000001060230207,"HOUSING CVR, CONN, EBO-C 9x16F",Accessories,EBO_Group,85.0,20.0,,
000000001060230208,"COMPRESSION SPRING, ROUND, EBO CASSETTE",Unclassified,EBO_Group,999.0,20.0,,
000000001060230213,"ENDCAP, CONN, EBO-C, 9FERR UNIV",Unclassified,EBO_Group,999.0,20.0,,
000000001060230214,"ENDCAP, RECEPT, EBO-C, 9FERR UNIV",Unclassified,EBO_Group,999.0,20.0,,
000000001060230217,"CRIMP BAND, EBO CASSETTE CONNECTOR",Unclassified,EBO_Group,999.0,20.0,,
000000001060230248,"HOUSING, CONN, EBO-C 9x16F",Accessories,EBO_Group,85.0,20.0,,
000000001060230249,"SPRING PUSHER W-PORT, EBO-C 9FERR UNIV",Unclassified,EBO_Group,999.0,20.0,,
000000001060230250,"SHELL HALF, EBO 9X16F INLINE RECEPT<ZY>",Unclassified,EBO_Group,999.0,20.0,,
000000001060230270,EBO PUSH-PULL ADAPTER ASSEMBLY,Adapters,EBO_Group,30.0,20.0,,
000000001060230303,"CONNECTOR KIT, VB EBO 9X16F",Accessories,EBO_Group,85.0,20.0,,
000000001060230316,"RECEPTACLE KIT, INLINE, VB EBO 9X16F",Accessories,EBO_Group,85.0,20.0,,
000000001060231238,SERVER RACK MM ASSEMBLY,Unclassified,Other,999.0,999.0,,
000000001060231239,IB0 DOWNSTREAM MM ASSEMBLY,Unclassified,Other,999.0,999.0,,
000000001060231248,"MPO-16 EBO PP to 2x MPO8 JPR, 2m",Jumpers,MPO_Group,65.0,10.0,,
000000001060231249,"EBO16F PP DUAL KEY TO MPO16F,SM,2m",Unclassified,MPO_Group,999.0,10.0,,
000000001060231250,"MPO-16 EBO PP TO 8x LCD JPR, 2m",Jumpers,MPO_Group,65.0,10.0,,
000000001060231264,288F 18xEBO PP-18xEBO PP SM OFNR 85m,Unclassified,Other,999.0,999.0,,
000000001060231265,"EBO16 DK PP-2x MPO8(F)/APC,SM,4m",Unclassified,Other,999.0,999.0,,
000000001060231266,"4x EBO16 DK PP-8x MPO8(F)/APC,SM,64F,4m",Unclassified,Other,999.0,999.0,,
000000001060231267,"EBO16 DK PP-8x LCD/UPC, SM,4m",Unclassified,LC_Variants,999.0,31.0,,
000000001060231274,"HARNESS, BACKHAUL SHUFFLE, SL V3",Shuffle_Cables,Other,20.0,999.0,,
000000001060231275,"FRONTHAUL SHUFFLE HARNESS, V3 SL",Shuffle_Cables,Other,20.0,999.0,,
000000001060231301,"EBO-16 PP - EBO-16 PP JPR, SM, 1.0m",Jumpers,EBO_Group,65.0,20.0,,
000000001060231303,"EBO-16 PP - EBO-16 PP JPR, SM, 5.0m",Jumpers,EBO_Group,65.0,20.0,,
000000001060231304,"9xMPO16-9x16 EBO Recept,SM,Ribb fiber,1m",Unclassified,EBO_Group,999.0,20.0,,
000000001060231305,"9x MPO16 to 9x16 EBO Plug, SM, 3m",Unclassified,MPO_Group,999.0,10.0,,
000000001060231309,"9x16MPO-9X16EBO RECEPT,MM,RIBB FIBER",Unclassified,Other,999.0,999.0,,
000000001060231310,"9X16MPO-9X16EBO PLUG,MM,3M",Unclassified,Other,999.0,999.0,,
000000001060231317,"VB EBO 9x16F CN TO 18X8F MPO(F) CABLE,MM",Unclassified,MPO_Group,999.0,10.0,,
000000001060231318,"VB EBO 9x16F RCPT TO 18X8F MPO(F) CBL,MM",Unclassified,MPO_Group,999.0,10.0,,
000000001060231505,"EBO16 PP DUAL KEY-MTP16 JPR,MM,3.0m",Jumpers,MTP_Group,65.0,11.0,,
000000001060231507,"EBO16 PP DUAL KEY-EBO16 PP DUAL KEY,JPR",Jumpers,Other,65.0,999.0,,
000000001060231508,"MPO(F)/APC-EBO16 DK PP JPR,OM3,TYPE A,2m",Jumpers,MPO_Group,65.0,10.0,,
000000001060231509,"MPO(F)/APC-EBO16 DK PP JPR,OM3,TYPE B,2m",Jumpers,MPO_Group,65.0,10.0,,
000000001060231510,"MPO(M)/APC-EBO16 DK PP JPR,OM3,TYPE A,2m",Jumpers,MPO_Group,65.0,10.0,,
000000001060231512,"EBO16 DK PP-16X FC/APC, OM3, 3m",Unclassified,Other_Connector_Types,999.0,40.0,,
000000001060231513,"MPO16(F)/APC - 16X FC/APC, OM3, 3m",Unclassified,MPO_Group,999.0,10.0,,
000000001060231550,EBO LOOPBACK,Loopback_Group,EBO_Group,40.0,20.0,,
000000001060231630,288F SM 2X144 EBO TO 2X144EBO LSZH 50M,Unclassified,EBO_Group,999.0,20.0,,
000000001060231800,288F MM 2X144 EBO TO 2X144EBO LSZH 20M,Unclassified,EBO_Group,999.0,20.0,,
000000001060231803,288F MM 2x144EBO TO 2x144EBO LSZH 10M,Unclassified,Other,999.0,999.0,,
000000001060231805,288F MM 2X144 EBO TO 2X144EBO LSZH 25M,Unclassified,EBO_Group,999.0,20.0,,
000000001060231810,288F MM 2X144 EBO TO 2X144EBO LSZH 30M,Unclassified,EBO_Group,999.0,20.0,,
000000001060231815,288F MM 2X144 EBO TO 2X144EBO LSZH 35M,Unclassified,EBO_Group,999.0,20.0,,
000000001060231820,288F MM 2X144 EBO TO 2X144EBO LSZH 40M,Unclassified,EBO_Group,999.0,20.0,,
000000001060231821,288F MM 2x144EBO TO 2x144EBO LSZH 15M,Unclassified,Other,999.0,999.0,,
000000001060231825,288F MM 2X144 EBO TO 2X144EBO LSZH 45M,Unclassified,EBO_Group,999.0,20.0,,
000000001060239002,"EBO LATCHED - 12xSC/APC JPR,SM,2m",Jumpers,EBO_Group,65.0,20.0,,
000000001060243310,BULK PACKED P/N 1060243300,Unclassified,Other,999.0,999.0,,
000000001060245259,LC CONN.3MM CBL APPL. 126 LOW COST,Unclassified,LC_Variants,999.0,32.0,,
000000001060245500,LC CONN BFIB (SM126) BLUE,Unclassified,LC_Variants,999.0,32.0,,
000000001060252320,LCD SM DOUBLE CONNECTOR STD BOOT,Unclassified,LC_Variants,999.0,31.0,,
000000001060252370,LCD SM DOUBLE CONNECTOR 90DEG BOOT,Unclassified,LC_Variants,999.0,31.0,,
000000001060253300,LC DUPLEX CONN 127 MM 2.0 CABLE,Unclassified,LC_Variants,999.0,30.0,,
000000001060253610,LC DUPL CONN 127MM 90D STACKB BOOT 2.0CA,Unclassified,LC_Variants,999.0,32.0,,
000000001060262301,LC BOOT GREEN  2.0 MM CABLE,Unclassified,LC_Variants,999.0,32.0,,
000000001060282130,LC DPX CN HEAD SM125.5 CBL BLU(MTL PLG),Unclassified,LC_Variants,999.0,30.0,,
000000001060283020,LC SPX CN HEAD MM127 CBL BEIGE(MTL PLUG),Unclassified,LC_Variants,999.0,32.0,,
000000001060291002,CS 2F SINGLE CHANNEL O/FLG BLUE,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001060291012,CS 4F DUAL CHANNEL O/FLG BLUE,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001060291017,CS 8F QUAD CHANNEL AD NO/FLG BLUE,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001060295003,"CS-LCUNI 2.0mm SM JUMPER, 3M",Jumpers,Other_Connector_Types,22.0,40.0,,
000000001060452015,DUST CAP(FOR FERRULE) LC BLC CONN.,Accessories,LC_Variants,85.0,32.0,,
000000001060453000,BLC CONNECTOR 2 POSITION MM127.0  BLACK,Unclassified,Other,999.0,999.0,,
000000001060455000,BLC CONNECTOR  2 POSITION SM126.0  BLACK,Unclassified,Other,999.0,999.0,,
000000001060463000,BLC CONN 8POS MM127 3.0 CONC.,Unclassified,Other,999.0,999.0,,
000000001060465000,BLC CONN.126.0 SM BLACK 8 POS,Unclassified,Other,999.0,999.0,,
000000001060485000,BLC/APC CONNECTOR 2 POSITION,Unclassified,Other,999.0,999.0,,
000000001060520010,LC LOOPBACK MM 50/125um,Loopback_Group,LC_Variants,40.0,32.0,,
000000001060520030,LC LOOPBACK SM 9/125um,Loopback_Group,LC_Variants,40.0,32.0,,
000000001060520080,"LC LOOPBACK MM 50/125um, BLACK",Loopback_Group,LC_Variants,40.0,32.0,,
000000001060520130,LC LOOPBACK SM 9/125 BIF,Loopback_Group,LC_Variants,40.0,32.0,,
000000001060520150,"LC LOOPBACK SM 9/125 BIF, ADVA",Loopback_Group,LC_Variants,40.0,32.0,,
000000001060590020,INDUSTRIAL CONNECTOR DUST CAP W/ TETHER,Harness_Tether,Other,75.0,999.0,,
000000001060596200,MTP INDUSTRIAL ADAPTER,Adapters,MTP_Group,30.0,11.0,,
000000001060597002,"LC TOP CLIP, INDUSTRIAL LC",Unclassified,LC_Variants,999.0,32.0,,
000000001060597100,PLUG ASSY MM METAL BODY IND LC WITH LOGO,Unclassified,LC_Variants,999.0,32.0,,
000000001060597300,PLUG ASSY MM METAL BODY IND LC NO LOGO,Unclassified,LC_Variants,999.0,32.0,,
000000001060597400,ADAPTER ASY MM METAL BODY IND LC NO LOGO,Adapters,LC_Variants,30.0,32.0,,
000000001060597600,ADAPTER ASSY SM METAL BODY IND LC W/LOGO,Adapters,LC_Variants,30.0,32.0,,
000000001060597800,ADAPTER ASY SM METAL BODY IND LC NO LOGO,Adapters,LC_Variants,30.0,32.0,,
000000001060598008,"INDUSTRIAL LC CONNECTOR, SM, STD PLATING",Unclassified,LC_Variants,999.0,32.0,,
000000001060598009,"STRAIN RELIEF, M16 THREAD, WITH NUT<ZY>",Unclassified,Other,999.0,999.0,,
000000001060598012,"SPACER, 2.9mm, 15.5 I.D<ZY>",Unclassified,Other,999.0,999.0,,
000000001060630660,SC CONN (MMPC+ZR) 2.4MM 1PC BEIGE,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001060632100,SC/APC SM CONNECTOR TIGHT CABLE,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001060730020,SNAP MATE KIT (FULL),Accessories,Other,85.0,999.0,,
000000001060730021,"SNAPMATE HOUSING/SPLIT SLEEVE KIT,BLACK",Splitter_Cables,Other,18.0,999.0,,
000000001060730022,SNAPMATE LC PLUG(SM125.5)/SPRING KIT,Accessories,LC_Variants,85.0,32.0,,
000000001060770020,DUSTCAP ASSEMBLY,Accessories,Other,85.0,999.0,,
000000001060770028,"RELEASE TAB, DBL WING, SNGL MT CIRC",Unclassified,Other,999.0,999.0,,
000000001060770085,"RECEPT ASSY, SINGLE CIRC MT (ISI-O2)",Unclassified,Other,999.0,999.0,,
000000001060770092,"NUT,RETENTION,RECEPT ADAPT (ISI-O2)",Unclassified,Other,999.0,999.0,,
000000001060770106,"SHUTTER ASY,RECP,CIRC MT,BLUE (ISI-O2)",Unclassified,Other,999.0,999.0,,
000000001060770541,"SHUTTER ASBY, RECEPT, SING CIRC MT, BLUE",Unclassified,Other,999.0,999.0,,
000000001060770607,"PROTECTIVE ENCLOSURE, BOOM ARM ASBY",Unclassified,Other,999.0,999.0,,
000000001060770633,"SUBASBY, LENSED MT CONN TO 4LC",Unclassified,Other,999.0,999.0,,
000000001060775510,"PULLING EYE KIT, 1X3 CIRCULAR MT",Accessories,Other,85.0,999.0,,
000000001060806640,"MT FERR KIT,SM ELITE 24F,PRE-ANGLED,20N",Accessories,Other,85.0,999.0,,
000000001060806660,"MT FERRULE KIT, SM ELITE 24F, P-A, USC",Accessories,Other,85.0,999.0,,
000000001060809002,"MT FERRULE KIT, SM 16F, PRE-ANGLED",Accessories,Other,85.0,999.0,,
000000001060809004,"MT FERRULE KIT, SM ELITE 16F, P-A, USC",Accessories,Other,85.0,999.0,,
000000001060811406,"BOOT,AROUND,PUSH-PULL,MTP,1.8-3.2mm<ZY>",Unclassified,MTP_Group,999.0,11.0,,
000000001060813018,MTP DUST CAP WITH TETHER  BLACK,Harness_Tether,MTP_Group,75.0,11.0,,
000000001060813035,"SPRING PUSH, MTP RND, HFC, 3.0mm CBL<ZY>",Unclassified,MTP_Group,999.0,11.0,,
000000001060813042,"CRIMP BAND, 3.4-3.8mm RND CBL, MTP",Unclassified,MTP_Group,999.0,11.0,,
000000001060813043,"CRIMP BAND, 3.0mm RND CBL, MTP<ZY>",Unclassified,MTP_Group,999.0,11.0,,
000000001060813502,"BOOT, ROUND, BLACK, MTP 3MM CONNECT<ZY>",Unclassified,MTP_Group,999.0,11.0,,
000000001060819004,"DUST CAP, MTP, SLATE<ZY>",Accessories,MTP_Group,85.0,11.0,,
000000001060819015,"ASSEMBLY, HOUSING, MTP-16, YELLOW<ZY>",Accessories,MTP_Group,85.0,11.0,,
000000001060822200,"MPO FEMALE CN. KIT, 12F, 3mm,YELL, HKS",Accessories,MPO_Group,85.0,10.0,,
000000001060822300,"MPO(F) EZ-WAY CN. KIT, 12F,2mm, GRN, SNK",Accessories,MPO_Group,85.0,10.0,,
000000001060822400,"MPO FEMALE CN. KIT, 12F, 2mm,GRN, HKS",Accessories,MPO_Group,85.0,10.0,,
000000001060827130,"MPO12(F) MM CN,AQU,SHBT,FXDKEY,3mm SENKO",Unclassified,MPO_Group,999.0,10.0,,
000000001060827131,GUIDE PINS FOR PN 1060827130,Unclassified,Other,999.0,999.0,,
000000001060829002,"PIN SPACER, MTP-16, SM/MM <ZY>",Unclassified,MTP_Group,999.0,11.0,,
000000001060902900,LC CONN(125.5) 1.6mm CBL HGH PREC.,Unclassified,LC_Variants,999.0,32.0,,
000000001061041030,"HBMT BACKPLANE ADAPTER W/O FLANGE,SCREWS",Adapters,Other,30.0,999.0,,
000000001061041151,"DAUGHTERBOARD PLUG, BLACK",Unclassified,Other,999.0,999.0,,
000000001061041203,"DC BOOT RETAINER, BLACK (NON EMI)",Unclassified,Other,999.0,999.0,,
000000001061042120,"HBMT DUAL STACK DAUGHTERCARD CN.,SCREWS",Unclassified,Other,999.0,999.0,,
000000001061051000,HBMT BKPLN ADPTR (SCREW VERSION)w/FLANGE,Unclassified,Other,999.0,999.0,,
000000001061051001,HBMT MB ADPTR(SCRW VRSN MTL BKPLN)w/FLNG,Unclassified,Other_MultiFiber,999.0,16.0,,
000000001061051100,DAUGHTERCARD ASSEMBLY (SCREW VERSION),Unclassified,Other,999.0,999.0,,
000000001061052000,HBMT Motherboard Adaptor Fixed Style,Unclassified,Other,999.0,999.0,,
000000001061052100,HBMT Daughtercard Connector Rivet Mount,Unclassified,Other,999.0,999.0,,
000000001061052554,"MOTHERBOARD CLIP KIT, BLACK, 3.0mm CBL",Accessories,Other,85.0,999.0,,
000000001061055054,VFI MB CLIP KIT SM BLACK w/12F FER,Accessories,Other_MultiFiber,85.0,16.0,,
000000001061055200,VFI MB CLIP KIT SM-E LIGHT BL w/36F FER,Accessories,Other_MultiFiber,85.0,16.0,,
000000001061055210,VFI MB CLIP KIT SM-E GREEN w/36F FER,Accessories,Other_MultiFiber,85.0,16.0,,
000000001061055220,VFI MB CLIP KIT SM-E RED w/36F FER,Accessories,Other_MultiFiber,85.0,16.0,,
000000001061055230,VFI MB CLIP KIT SM-E YELLOW w/36F FER,Accessories,Other_MultiFiber,85.0,16.0,,
000000001061060105,SCR-SHOULDER PHPH2-56 SS,Unclassified,Other,999.0,999.0,,
000000001061060200,"VFI DAUGHTERCARD CONNECTOR, 4 PORT",Unclassified,Other,999.0,999.0,,
000000001061060210,"VFI DAUGHTERCARD CONECTOR, 4 PORT",Unclassified,Other,999.0,999.0,,
000000001061060300,VFI DAUGHTERCARD CONNECTOR 6 PORT,Unclassified,Other,999.0,999.0,,
000000001061060500,VFI DAUGHTER CARD CONNECTOR 8 PORT,Unclassified,Other,999.0,999.0,,
000000001061061003,VFI-HBMT DUMMY PLUG,Unclassified,Other,999.0,999.0,,
000000001061061011,VFI-HBMT APC CLEANING ASSEMBLY,Accessories,Other,85.0,999.0,,
000000001061061016,VFI-HBMT APC CLEANING PLUG  (8 DEGREE),Accessories,Other,85.0,999.0,,
000000001061061017,VFI-HBMT DUMMY PLUG,Unclassified,Other,999.0,999.0,,
000000001061061200,"VFI BACKPLANE ADAPTER, 4 PORT",Adapters,Other,30.0,999.0,,
000000001061061210,"VFI BP ADAPTER, 4 PORT, W/ LASER SHIELD",Adapters,Other,30.0,999.0,,
000000001061061300,"VFI BACKPLANE ADAPTER, 6 PORT",Adapters,Other,30.0,999.0,,
000000001061061500,VFI BACKPLANE ADAPTER 8 PORT,Adapters,Other,30.0,999.0,,
000000001061061503,"LASER SHIELD, VFI BP ADAPTER, 8 PORT",Adapters,Other,30.0,999.0,,
000000001061061600,"VFI BP ADAPTER, 8 PORT, W/ LASER SHIELD",Adapters,Other,30.0,999.0,,
000000001061062100,VFI DC PLG ASM SM-E 20N SPR BK w/36F FER,Unclassified,Other,999.0,999.0,,
000000001061062110,VFI MB CLIP KIT SM-E BLACK w/36F FER,Accessories,Other_MultiFiber,85.0,16.0,,
000000001061063104,"MTP12(F)/APC-4X MT12(F)/APC MB JPR,SM,3m",Jumpers,MTP_Group,65.0,11.0,,
000000001061063165,"LCD/UPC-MT(M)/APC VFI DC JPR,SMBIF,200mm",Jumpers,LC_Variants,65.0,31.0,,
000000001061063224,MTP12(F)/APC PTAB JPR SMBIF 3mm CBL 3m,Jumpers,MTP_Group,65.0,11.0,,
000000001061063226,MTP12(F)/APC PTAB JPR SMBIF 3mm CBL 7m,Jumpers,MTP_Group,65.0,11.0,,
000000001061063227,MTP12(F)/APC PTAB JPR SMBIF 3mm CBL 10m,Jumpers,MTP_Group,65.0,11.0,,
000000001061063228,MTP12(F)/APC PTAB JPR SMBIF 3mm CBL 20m,Jumpers,MTP_Group,65.0,11.0,,
000000001061063229,MTP12(F)/APC PTAB JPR SMBIF 3mm CBL 25m,Jumpers,MTP_Group,65.0,11.0,,
000000001061063230,MTP12(F)/APC PTAB JPR SMBIF 3mm CBL 30m,Jumpers,MTP_Group,65.0,11.0,,
000000001061063231,MTP12(F)/APC PTAB JPR SMBIF 3mm CBL 45m,Jumpers,MTP_Group,65.0,11.0,,
000000001061063232,MTP12(F)/APC PTAB JPR SMBIF 3mm CBL 75m,Jumpers,MTP_Group,65.0,11.0,,
000000001061063233,MTP12(F)/APC PTAB JPR SMBIF 3mm CBL 100m,Jumpers,MTP_Group,65.0,11.0,,
000000001061063240,MTP12(F)/APC-4XLCD/UPC JP SMBIF 3mm 20m,Unclassified,MTP_Group,999.0,11.0,,
000000001061063241,MTP12(F)/APC-4XLCD/UPC JP SMBIF 3mm 30m,Unclassified,MTP_Group,999.0,11.0,,
000000001061063242,MTP12(F)/APC-4XLCD/UPC JP SMBIF 3mm 45m,Unclassified,MTP_Group,999.0,11.0,,
000000001061063243,MTP12(F)/APC-4XLCD/UPC JP SMBIF 3mm 60m,Unclassified,MTP_Group,999.0,11.0,,
000000001061063244,MTP12(F)/APC-4XLCD/UPC JP SMBIF 3mm 75m,Unclassified,MTP_Group,999.0,11.0,,
000000001061063245,MTP12(F)/APC-4XLCD/UPC JP SMBIF 3mm 100m,Unclassified,MTP_Group,999.0,11.0,,
000000001061063261,MTP12(F)/APC PTAB JPR SMBIF 3mm CBL 15m,Jumpers,MTP_Group,65.0,11.0,,
000000001061063262,MTP12(F)/APC-4XLCD/UPC JP SMBIF 3mm 25m,Unclassified,MTP_Group,999.0,11.0,,
000000001061063267,"4x VFI MB(24) JPR,SM LL,3mm CBL,575mm",Jumpers,Other_MultiFiber,65.0,16.0,,
000000001061063268,"4x VFI MB(24) JPR,SM LL,3mm CBL,595mm",Jumpers,Other_MultiFiber,65.0,16.0,,
000000001061063269,"4x VFI MB(24) JPR,SM LL,3mm CBL,680mm",Jumpers,Other_MultiFiber,65.0,16.0,,
000000001061063270,"4x VFI MB(24) JPR,SM LL,3mm CBL,650mm",Jumpers,Other_MultiFiber,65.0,16.0,,
000000001061063271,"VFI DC(24) TO 2x MPO(F) JPR,SM LL,1050mm",Jumpers,MPO_Group,65.0,10.0,,
000000001061063272,"VFI DC(24)  PIGTAIL,16F, SM LL,1000mm",Pigtails,Other,10.0,999.0,,
000000001061063273,"VFI MB(24) TO 16x LC JPR,SM LL,2000mm",Jumpers,Other_MultiFiber,65.0,16.0,,
000000001061063274,"VFI DC(24)/APC LOOPBACK ASSY,SM LL",Loopback_Group,Other,40.0,999.0,,
000000001061063275,"4x VFI MB(24) JPR,SM LL,3mm CBL,625mm",Jumpers,Other_MultiFiber,65.0,16.0,,
000000001061063277,MTP12(F)/APC PTAB JPR SMBIF 3mm CBL 60m,Jumpers,MTP_Group,65.0,11.0,,
000000001061063289,"MTP12(F)/APC-2XMT12(F)/APC MBJPR,SM,13m",Unclassified,MTP_Group,999.0,11.0,,
000000001061063293,"VFI DC(24) TO 24x LC JPR,SM LL,1000mm",Jumpers,LC_Variants,65.0,32.0,,
